Crash_Location_ID,Street_No,Street_Direction,Beat_Of_Occurrence,Latitude,Longitude,Location
975,6029,N,1830,41.98649107890072,-87.6126171329085,POINT (-87.5259 41.8578)
976,7327,W,1314,41.67705292313627,-87.6177882982514,POINT (-87.6727 41.6490)
977,6372,S,1161,41.964265102292345,-87.53147072783034,POINT (-87.5897 41.7908)
978,6360,S,1331,41.76470082749437,-87.81994659156136,POINT (-87.6041 41.7553)
979,7864,S,1528,41.66043347843156,-87.91013350255035,POINT (-87.7949 41.9115)
980,3229,S,1338,41.894355654011484,-87.79482408707241,POINT (-87.8310 41.6611)
981,3720,E,1606,41.72788637276006,-87.62781632040588,POINT (-87.7592 41.8257)
982,2372,W,1304,41.73255702782856,-87.75599310656601,POINT (-87.7438 41.8601)
983,2892,N,1503,41.75629792316693,-87.59652885915244,POINT (-87.8392 41.8746)
984,3757,W,1650,41.66420021165096,-87.70928292662187,POINT (-87.5643 41.7940)
985,4226,E,1338,41.707308314795334,-87.54948747649519,POINT (-87.7121 41.7557)
986,95,S,1550,41.641953058482514,-87.54189735436039,POINT (-87.5291 41.8993)
987,2675,E,1639,41.8092556180202,-87.91089210747212,POINT (-87.5998 41.9621)
988,6899,W,1275,41.67201704341883,-87.74830635532078,POINT (-87.7066 41.9036)
989,794,N,1164,41.899407989916796,-87.68393059427518,POINT (-87.5422 41.9942)
990,2117,E,1443,41.72953668345283,-87.83253353285887,POINT (-87.7280 41.9126)
991,5780,N,1319,41.99855817473337,-87.76902775266082,POINT (-87.5674 41.9306)
992,6167,E,1589,41.97107561841149,-87.65537375273057,POINT (-87.7896 41.7038)
993,815,N,1504,41.74998754008792,-87.84477162470269,POINT (-87.7810 41.7994)
994,346,N,1686,41.93762187276954,-87.68716783175073,POINT (-87.7644 41.8243)
995,8555,S,1387,41.945233063772626,-87.64707191217099,POINT (-87.7104 41.7374)
996,2444,N,1970,42.01489398336348,-87.90199154933974,POINT (-87.7075 41.8408)
997,7784,S,1870,41.86717919500136,-87.73103768726847,POINT (-87.7315 41.7505)
998,985,W,1833,41.67114697916459,-87.82950638743183,POINT (-87.8115 41.9013)
999,7791,W,1888,41.88579814699203,-87.63575773048082,POINT (-87.5506 41.8187)
1000,9832,S,1603,41.8774923043829,-87.86038668641449,POINT (-87.6928 41.8143)
1001,828,S,1750,41.88257321941977,-87.56526007547399,POINT (-87.7687 42.0138)
1002,3532,E,1776,41.7567153462796,-87.7590046386623,POINT (-87.6665 41.7891)
1003,7148,E,1691,41.96667824233053,-87.85683872727083,POINT (-87.6175 41.7777)
1004,4452,E,1494,42.00459942952306,-87.75603084553286,POINT (-87.5365 41.7611)
1005,3877,W,1490,41.722730754931696,-87.76832761962042,POINT (-87.7302 41.9800)
1006,5960,E,1721,41.673497820091924,-87.75985403701264,POINT (-87.8929 41.8288)
1007,127,N,1073,41.713923312604024,-87.69406425673107,POINT (-87.7549 41.8680)
1008,3178,N,1509,41.951809812917176,-87.7211070355363,POINT (-87.7388 41.7087)
1009,8796,E,1390,41.89712496123155,-87.87709360469402,POINT (-87.5633 41.8456)
1010,6025,N,1619,41.88169799008887,-87.91245678948842,POINT (-87.7742 41.7444)
1011,5110,W,1857,41.79268139134158,-87.63364551153485,POINT (-87.5396 41.9176)
1012,4147,N,1295,41.85957462917435,-87.70491867691011,POINT (-87.7362 41.9564)
1013,7197,W,1369,41.75699216760426,-87.7892196774067,POINT (-87.5310 41.9116)
1014,3369,S,1956,41.82133603017883,-87.6004897145508,POINT (-87.9366 41.9175)
1015,3798,S,1796,41.941363950780854,-87.7770154408104,POINT (-87.5625 41.8347)
1016,1793,S,1865,42.01287180703308,-87.60569466236774,POINT (-87.5489 41.9106)
1017,5733,S,1694,41.994345790964125,-87.8115824264448,POINT (-87.5364 41.8006)
1018,3477,N,1549,41.99486905828158,-87.90940497503101,POINT (-87.9345 41.8876)
1019,3418,E,1649,41.7928450192419,-87.54829132860402,POINT (-87.8679 41.7384)
1020,1646,N,1850,41.818140154592584,-87.77428852570182,POINT (-87.6654 41.6665)
1021,9398,W,1568,41.908141450620214,-87.60706911940326,POINT (-87.9293 41.7971)
1022,3031,N,1187,41.99043293265949,-87.82275946404663,POINT (-87.9133 41.8155)
1023,2873,N,1853,41.69395781855379,-87.66852665290806,POINT (-87.8471 41.7374)
1024,3073,W,1770,41.75561190825434,-87.57320943323175,POINT (-87.7248 41.9165)
1025,1855,S,1445,41.69291380094576,-87.9225095106172,POINT (-87.7107 41.6679)
1026,4022,S,1570,41.8725632413846,-87.59113297883184,POINT (-87.9256 41.7246)
1027,4663,S,1363,41.75639437881726,-87.70004013791178,POINT (-87.8684 41.9245)
1028,6515,E,1123,41.763920983954776,-87.68486186335839,POINT (-87.7301 41.8061)
1029,5032,W,1188,41.666948064605435,-87.72027363966149,POINT (-87.6905 41.9080)
1030,2709,W,1742,41.77292250348689,-87.57272045662087,POINT (-87.8777 41.8556)
1031,7113,N,1680,41.967748672812604,-87.92175798996102,POINT (-87.7725 42.0013)
1032,9525,E,1420,41.728567668518515,-87.83036807555494,POINT (-87.5602 41.8672)
1033,8394,S,1626,41.90417123715983,-87.57217973367915,POINT (-87.5205 41.6457)
1034,3508,E,1252,41.879258771076664,-87.62401480493658,POINT (-87.5254 41.7741)
1035,6457,W,1619,41.96812415118027,-87.93258903272498,POINT (-87.5697 41.6944)
1036,4213,W,1549,41.6902694201074,-87.72285736105192,POINT (-87.7742 41.9914)
1037,7971,N,1335,42.01148418493112,-87.71757947410067,POINT (-87.6516 41.6795)
1038,8767,N,1092,41.86139888549534,-87.77162950324627,POINT (-87.7650 41.7873)
1039,537,W,1530,42.01828017789179,-87.81509480053396,POINT (-87.6676 41.7259)
1040,1626,S,1866,41.986375595829024,-87.65367556282682,POINT (-87.8100 41.9618)
1041,7974,S,1063,41.724176563402985,-87.852728004824,POINT (-87.6854 41.7573)
1042,8578,E,1662,41.66134156376326,-87.60444160392989,POINT (-87.7200 42.0169)
1043,8071,W,1512,41.73714285564224,-87.60272439247765,POINT (-87.9297 41.6547)
1044,8667,W,1139,41.84047418661978,-87.7655901962194,POINT (-87.6079 41.6887)
1045,8610,S,1698,41.70520661948477,-87.82090983541795,POINT (-87.9350 41.7254)
1046,6491,S,1185,41.70363470291684,-87.82077116373189,POINT (-87.8169 41.9482)
1047,3601,W,1205,41.81578554789996,-87.7374376439216,POINT (-87.9375 41.9738)
1048,6784,N,1772,41.652641829044356,-87.63777672560526,POINT (-87.7820 41.6672)
1049,9147,W,1214,41.686317471362266,-87.78927514978258,POINT (-87.9135 41.6523)
1050,4972,W,1256,41.79802730897502,-87.68378179490774,POINT (-87.5563 41.9229)
1051,1206,S,1135,41.66398936549903,-87.7793565265553,POINT (-87.7654 41.6907)
1052,1991,S,1573,41.790766921453105,-87.81210026055642,POINT (-87.7470 41.6905)
1053,5300,N,1875,41.82012238106041,-87.92955900331536,POINT (-87.7931 41.6485)
1054,3573,N,1822,41.811481313347784,-87.93835607559113,POINT (-87.6764 41.6589)
1055,5976,E,1088,41.97028644581317,-87.84457277531055,POINT (-87.6105 41.7402)
1056,6321,W,1836,41.84142373291966,-87.76930935954358,POINT (-87.6678 41.6647)
1057,4381,S,1988,41.81783257574166,-87.58247030970793,POINT (-87.6258 41.7802)
1058,4758,N,1207,41.79606951324884,-87.60463661796922,POINT (-87.5595 41.9565)
1059,2714,E,1129,41.950696883755704,-87.82779058971305,POINT (-87.5773 41.7640)
1060,5589,E,1823,41.98012150951994,-87.83729301394659,POINT (-87.6569 41.9166)
1061,967,S,1003,41.96423213829491,-87.84452473015058,POINT (-87.8499 41.6757)
1062,4945,S,1974,41.895947699689934,-87.79752031697787,POINT (-87.6722 41.8906)
1063,3433,E,1934,41.6921974634681,-87.73075653778409,POINT (-87.7274 41.7604)
1064,689,N,1754,41.74521058840696,-87.75575953574673,POINT (-87.6388 41.9249)
1065,4244,E,1121,41.65750396419915,-87.84832525651177,POINT (-87.5902 41.6918)
1066,3702,W,1385,41.99371314849625,-87.88521040782368,POINT (-87.6281 41.9812)
1067,8534,W,1614,41.891103441282546,-87.9347173187558,POINT (-87.5844 41.7322)
1068,5183,S,1038,41.92361789603903,-87.87533543976006,POINT (-87.9132 41.7742)
1069,9917,N,1341,41.758397261041246,-87.64375032451846,POINT (-87.9267 42.0011)
1070,6705,N,1925,41.96134833846539,-87.83767180087486,POINT (-87.8314 41.8598)
1071,4423,W,1645,41.73864924780922,-87.74318723974896,POINT (-87.5617 41.7790)
1072,9985,E,1714,41.640624627702735,-87.69165351745224,POINT (-87.5941 42.0008)
1073,1760,S,1860,41.78303768575787,-87.56752682081073,POINT (-87.6533 41.7650)
1074,9182,E,1021,41.85688936276445,-87.56668085867476,POINT (-87.6457 41.6761)
1075,2483,E,1242,41.8219078460269,-87.62679183185382,POINT (-87.6348 42.0188)
1076,8059,E,1455,41.96758893417911,-87.92523406333963,POINT (-87.5441 41.7418)
1077,952,N,1963,41.68005400866335,-87.69847042398412,POINT (-87.5905 41.9635)
1078,8915,W,1621,41.85045290744082,-87.60963494225076,POINT (-87.6782 41.7029)
1079,2080,N,1303,41.83493215293195,-87.93273902119938,POINT (-87.6604 41.9179)
1080,2718,W,1596,41.746929333225424,-87.70913246226424,POINT (-87.8502 41.8393)
1081,4525,S,1595,41.95244668277927,-87.57973905876986,POINT (-87.6639 42.0127)
1082,9693,S,1803,41.92608248923524,-87.74087712814624,POINT (-87.7616 41.8501)
1083,8478,E,1964,41.9184864911861,-87.93827539478308,POINT (-87.8758 41.6495)
1084,7312,W,1069,41.97295314174244,-87.93537438949905,POINT (-87.6013 41.8695)
1085,7187,W,1129,41.91465814823618,-87.76501286428622,POINT (-87.7257 41.6952)
1086,2066,W,1196,41.7280996908516,-87.87489635968495,POINT (-87.5295 41.9434)
1087,769,E,1140,41.908113830426885,-87.66093072402083,POINT (-87.8217 41.9655)
1088,5491,E,1444,41.75692706908814,-87.64230430873941,POINT (-87.7381 41.8232)
1089,6646,S,1283,41.73202636713204,-87.86529048590653,POINT (-87.7518 41.9376)
1090,5084,N,1312,41.66774136530186,-87.56681601881971,POINT (-87.8893 41.6951)
1091,5233,W,1746,41.92273086053212,-87.75439870510885,POINT (-87.7610 41.8270)
1092,5798,W,1535,41.91018036554093,-87.88000471881139,POINT (-87.8192 41.7897)
1093,9139,N,1665,41.72910980151616,-87.61901432881085,POINT (-87.8727 41.8723)
1094,4927,W,1277,41.924764026355184,-87.60821070999295,POINT (-87.8215 41.6569)
1095,6017,E,1061,41.98877953557555,-87.6714959014805,POINT (-87.8420 41.9258)
1096,3336,E,1319,41.681051003846804,-87.58154446765492,POINT (-87.6317 41.6701)
1097,8039,W,1890,41.728401922586976,-87.63030335174712,POINT (-87.9271 41.8895)
1098,4874,E,1052,41.92509910175318,-87.56947359036467,POINT (-87.6807 41.6470)
1099,1482,E,1856,41.74431253593269,-87.75776701963609,POINT (-87.6205 41.9561)
1100,6306,W,1153,41.87737231022781,-87.62600920619823,POINT (-87.7381 41.7064)
1101,3452,S,1749,41.67084240529621,-87.5201043433598,POINT (-87.5487 41.8359)
1102,55,N,1311,41.811836942059344,-87.63552889704175,POINT (-87.6427 41.7394)
1103,7644,E,1814,41.92085474035733,-87.8920428123004,POINT (-87.6259 41.9146)
1104,3463,S,1544,41.90087529835644,-87.72230613657975,POINT (-87.8573 41.7621)
1105,833,E,1567,41.94972739825681,-87.69331392767792,POINT (-87.6135 41.9154)
1106,5955,E,1864,41.973431808109204,-87.86683151647001,POINT (-87.5905 41.7483)
1107,8520,N,1389,41.93380973047833,-87.53558551364522,POINT (-87.7883 41.9259)
1108,7222,E,1548,41.8952033423168,-87.86625649339346,POINT (-87.8504 41.6516)
1109,3311,N,1622,41.65205454689009,-87.86542567372044,POINT (-87.7783 41.7477)
1110,3301,N,1177,41.84328733589559,-87.55562980205069,POINT (-87.6294 41.8295)
1111,6723,N,1362,41.654325135467644,-87.7446137180889,POINT (-87.7646 41.6571)
1112,7219,S,1314,41.94706577050409,-87.9134609227047,POINT (-87.6306 41.7107)
1113,7777,W,1807,41.76187531929479,-87.68876125002582,POINT (-87.8923 41.9951)
1114,3676,S,1848,41.85372316216481,-87.68723293357412,POINT (-87.6015 42.0112)
1115,3055,W,1097,41.74618921678118,-87.91290968135164,POINT (-87.8337 41.9211)
1116,7971,W,1881,41.93735005486452,-87.53154055183386,POINT (-87.8354 41.7358)
1117,2144,N,1213,41.976870960123925,-87.71150741457627,POINT (-87.6920 41.7390)
1118,5208,E,1829,41.791484147800965,-87.7048857966845,POINT (-87.9106 41.8854)
1119,9504,N,1137,41.96791050953418,-87.72155152590899,POINT (-87.9290 41.6847)
1120,2539,E,1006,41.741488502833406,-87.68349265254926,POINT (-87.8304 42.0004)
1121,4548,W,1109,41.843171150768704,-87.82899410383502,POINT (-87.7140 41.7254)
1122,5620,N,1547,41.96632934333871,-87.81935863385057,POINT (-87.5588 42.0199)
1123,8357,E,1039,41.763834910194,-87.72523758228562,POINT (-87.5845 41.8284)
1124,6613,S,1662,42.002536060729675,-87.6011919409993,POINT (-87.7340 41.9331)
1125,5006,E,1425,41.686314210676926,-87.91905687787244,POINT (-87.9244 41.6408)
1126,823,N,1630,41.646944526494934,-87.68657023086749,POINT (-87.7152 41.9777)
1127,944,S,1261,41.98357143397971,-87.60115318014735,POINT (-87.6440 41.7426)
1128,6151,E,1426,41.66608649313619,-87.87409474574436,POINT (-87.7976 41.8938)
1129,4426,E,1087,42.01691789446005,-87.93369053236816,POINT (-87.8934 41.9464)
1130,8967,E,1465,42.001530807552065,-87.80866041604058,POINT (-87.8230 41.7024)
1131,2199,E,1076,41.692067945813804,-87.69297964317357,POINT (-87.6159 41.8082)
1132,4243,E,1471,41.844282157763175,-87.88192106717,POINT (-87.7925 41.8277)
1133,3696,S,1976,41.71026971303752,-87.76102860419155,POINT (-87.5990 41.7586)
1134,3453,W,1963,41.802698965751446,-87.7080249711028,POINT (-87.8058 41.8231)
1135,9107,S,1414,41.66334154911874,-87.68846910020193,POINT (-87.8713 41.7607)
1136,1309,S,1825,41.725091343362706,-87.82474707717984,POINT (-87.7569 41.7771)
1137,4178,S,1895,41.77804366263158,-87.77198755288576,POINT (-87.7500 41.8943)
1138,8706,W,1726,41.806686050093504,-87.61309752379162,POINT (-87.9332 41.8804)
1139,6853,N,1457,42.011448578119385,-87.5446898284693,POINT (-87.8908 41.7283)
1140,6036,W,1285,41.94698894535991,-87.57801026093033,POINT (-87.8623 41.9810)
1141,3595,S,1239,41.92021577883854,-87.70300092927195,POINT (-87.8923 41.9679)
1142,4842,E,1677,41.84407569960195,-87.76767702276354,POINT (-87.7966 41.8335)
1143,1410,E,1599,41.95919914902965,-87.800158221964,POINT (-87.5349 41.8046)
1144,4567,S,1653,41.76894267754917,-87.88751824224471,POINT (-87.7261 41.7832)
1145,4492,E,1672,41.90938166285386,-87.89524847616923,POINT (-87.6764 41.9088)
1146,1556,S,1558,42.01763791064371,-87.65088979753627,POINT (-87.7903 41.8952)
1147,805,E,1372,41.75955898539538,-87.83088634520811,POINT (-87.8041 41.7145)
1148,1280,W,1495,41.89612666325591,-87.83304209169837,POINT (-87.9303 41.8952)
1149,7084,N,1624,41.960839648377906,-87.52075807711932,POINT (-87.7299 41.7359)
1150,5987,N,1919,41.98800688167326,-87.861071097693,POINT (-87.7369 41.6471)
1151,5620,W,1045,41.91281442255724,-87.87781490101469,POINT (-87.8737 41.9057)
1152,1388,W,1401,41.74777101089851,-87.89855220434083,POINT (-87.6190 41.8850)
1153,2680,S,1247,41.7639872175962,-87.69648175502994,POINT (-87.7331 41.7961)
1154,2107,S,1616,41.64788805220711,-87.67629719307911,POINT (-87.7976 41.8398)
1155,8174,S,1597,41.929136671515174,-87.7866042709721,POINT (-87.8783 41.9999)
1156,4224,E,1450,41.65624105030354,-87.71512639908518,POINT (-87.7081 41.8662)
1157,4832,S,1485,41.96856789474904,-87.60887219700314,POINT (-87.6238 41.8900)
1158,2769,W,1646,41.68509103350033,-87.59639624930486,POINT (-87.8216 41.6643)
1159,3187,N,1620,41.70531307461165,-87.53767692819942,POINT (-87.8481 41.7031)
1160,2574,E,1018,41.82108005891625,-87.59380744591239,POINT (-87.7208 41.7544)
1161,2600,S,1606,41.920394557764126,-87.70276659657868,POINT (-87.8748 41.8450)
1162,4034,E,1662,41.69282083797565,-87.86454407434852,POINT (-87.6600 41.9351)
1163,8429,E,1758,41.807227008525274,-87.8980993057648,POINT (-87.6858 41.7621)
1164,1305,S,1289,41.82348348427584,-87.91710500623743,POINT (-87.9034 41.7754)
1165,7369,E,1414,41.720668543834066,-87.66005915065014,POINT (-87.9247 41.7373)
1166,5878,N,1721,41.68391218313864,-87.60083477273284,POINT (-87.6795 41.7368)
1167,1302,W,1638,41.957839950734545,-87.72635274071268,POINT (-87.8164 42.0006)
1168,2542,W,1235,41.83093694690985,-87.91702004656987,POINT (-87.9037 41.8815)
1169,2052,N,1416,41.64546486967398,-87.71510235867163,POINT (-87.6210 41.6992)
1170,6810,E,1938,41.94513289449746,-87.54698531015968,POINT (-87.8081 41.9145)
1171,8634,S,1499,42.01270164605754,-87.68900245980836,POINT (-87.7470 41.9144)
1172,8997,E,1974,41.87025195425742,-87.60004045484561,POINT (-87.8405 41.8933)
1173,75,N,1634,41.83140918709195,-87.60393588767546,POINT (-87.6765 41.6912)
1174,6982,E,1650,41.97379802795709,-87.54850577809212,POINT (-87.8134 41.7950)
1175,5476,W,1115,42.00195638008015,-87.61650391842704,POINT (-87.5334 41.6806)
1176,8233,E,1932,41.92672402804294,-87.6259657841145,POINT (-87.6448 41.9503)
1177,7185,N,1674,41.80927211329903,-87.84167688071233,POINT (-87.8826 41.8890)
1178,5797,W,1713,41.86504413174595,-87.91483143476515,POINT (-87.7650 41.8327)
1179,7142,E,1234,41.90635543870684,-87.7226082246774,POINT (-87.7781 41.7703)
1180,1623,E,1540,41.71382395698068,-87.88773763266236,POINT (-87.7156 41.7100)
1181,8042,W,1011,41.80993639224225,-87.53587773196324,POINT (-87.5864 41.6805)
1182,342,S,1206,41.95533208059257,-87.81823159969413,POINT (-87.6950 42.0083)
1183,2075,W,1679,41.888795632429414,-87.58176343457859,POINT (-87.9141 41.7159)
1184,7993,S,1247,41.796257545540506,-87.77719765741496,POINT (-87.6647 41.6628)
1185,646,N,1559,41.89207776292558,-87.8042584150599,POINT (-87.9365 42.0054)
1186,4264,N,1758,41.684924516587536,-87.54723339960182,POINT (-87.6124 41.8486)
1187,8802,W,1127,41.79256909201465,-87.78740451972378,POINT (-87.6600 41.9427)
1188,6137,W,1147,41.941388844425965,-87.77607907836148,POINT (-87.8103 41.6566)
1189,8647,N,1118,41.72379333911193,-87.89544145256258,POINT (-87.8172 41.8554)
1190,9901,S,1911,41.71066537287182,-87.65841240058134,POINT (-87.6047 41.7913)
1191,2970,N,1382,42.00131109076825,-87.81868744591944,POINT (-87.6110 41.9333)
1192,3029,W,1412,41.71976109924277,-87.69404624950741,POINT (-87.7920 41.6546)
1193,7644,N,1664,41.73914906026707,-87.69163228429765,POINT (-87.8144 41.7926)
1194,2682,W,1584,42.00845405678365,-87.63793612784977,POINT (-87.7049 41.9436)
1195,3630,W,1363,41.91918925670071,-87.62699857580758,POINT (-87.9365 41.8386)
1196,4226,N,1509,41.90584668254894,-87.72392997755135,POINT (-87.9053 41.8490)
1197,3068,S,1137,41.96411202586474,-87.80098338200656,POINT (-87.8870 41.6769)
1198,5942,E,1175,41.68401277124998,-87.58827062416941,POINT (-87.8621 41.6903)
1199,1387,N,1289,41.9082633699004,-87.80985642724843,POINT (-87.7250 41.8973)
1200,2867,E,1958,41.83140167154473,-87.72684618032288,POINT (-87.5233 41.8965)
1201,4789,N,1481,41.955077243307976,-87.77147391505443,POINT (-87.6659 42.0121)
1202,5491,E,1019,41.83309385309278,-87.58086707789273,POINT (-87.9143 41.9105)
1203,4125,S,1195,41.87569171462219,-87.75859421691875,POINT (-87.7193 41.8274)
1204,8341,S,1330,41.82154200803183,-87.77783834068825,POINT (-87.7314 41.9658)
1205,3851,N,1936,41.82170039095122,-87.650274048983,POINT (-87.8794 41.6797)
1206,5416,W,1175,41.931828591663496,-87.6869747338582,POINT (-87.5535 41.8107)
1207,7680,E,1449,41.87885523224597,-87.89495632993174,POINT (-87.7549 41.7491)
1208,6820,W,1925,41.88064001661158,-87.72656910133553,POINT (-87.5223 41.6798)
1209,9329,W,1946,41.81110734385598,-87.63109907690003,POINT (-87.7636 41.9301)
1210,8379,W,1354,41.841821608608264,-87.52332859887163,POINT (-87.6847 41.8341)
1211,9443,S,1499,41.923372713157825,-87.67575832973246,POINT (-87.8960 41.8516)
1212,1334,N,1141,41.95385754926253,-87.78447691209465,POINT (-87.7492 41.7963)
1213,4151,N,1758,41.90469333281474,-87.8450163280831,POINT (-87.8397 41.8149)
1214,6767,S,1897,41.99114773576136,-87.5734113016556,POINT (-87.5891 41.6841)
1215,2712,S,1930,41.95172315349594,-87.59788261091232,POINT (-87.6108 41.8957)
1216,4854,N,1093,41.85350824012762,-87.84175241527265,POINT (-87.5938 41.8043)
1217,6213,W,1944,41.89513430760462,-87.85573452213843,POINT (-87.6361 41.9504)
1218,7480,E,1239,41.99199714523006,-87.63964255373931,POINT (-87.5903 41.7146)
1219,5409,E,1205,41.875283856812366,-87.80772013399412,POINT (-87.8557 41.7179)
1220,9978,E,1560,41.95342664023234,-87.81131250468798,POINT (-87.7501 41.8854)
1221,7716,W,1433,41.901747991364196,-87.87603809623158,POINT (-87.6494 41.9615)
1222,8943,N,1245,41.849735817202976,-87.82913028172187,POINT (-87.6723 41.8194)
1223,1763,S,1832,41.731898514257836,-87.76044682581109,POINT (-87.6391 41.9162)
1224,7102,N,1317,41.801879057398004,-87.63220789834558,POINT (-87.8458 42.0197)
1225,7675,W,1925,42.00774227343682,-87.79875060034622,POINT (-87.8987 42.0163)
1226,6123,S,1295,41.88995084564359,-87.80198617741846,POINT (-87.5549 41.9228)
1227,482,W,1640,41.85447024452882,-87.82033643392798,POINT (-87.7047 41.9210)
1228,154,E,1856,41.99452351770073,-87.73912085964535,POINT (-87.8754 41.7341)
1229,7618,E,1282,41.86287447679423,-87.86413258686464,POINT (-87.6068 41.9567)
1230,1525,W,1017,41.83991135699861,-87.7360350917065,POINT (-87.5557 41.7939)
1231,2121,S,1071,41.92853812495708,-87.64424626639823,POINT (-87.8688 42.0056)
1232,2344,S,1269,41.91081293521489,-87.9274879883063,POINT (-87.5967 41.6709)
1233,5137,N,1325,41.713400803195206,-87.93589266027158,POINT (-87.5480 41.8056)
1234,5761,E,1794,41.819097144338166,-87.9084483777351,POINT (-87.5459 41.8512)
1235,1241,N,1305,41.81955586827144,-87.71502277407419,POINT (-87.5561 41.7940)
1236,61,N,1451,41.78372531579247,-87.58112886506213,POINT (-87.7105 41.7200)
1237,9131,W,1007,41.836571523217856,-87.93794852427149,POINT (-87.7904 41.8653)
1238,1640,W,1314,41.796980811136315,-87.54660225207444,POINT (-87.9369 41.9272)
1239,6186,N,1817,41.71575128599905,-87.89536302514037,POINT (-87.9144 41.8850)
1240,7971,E,1103,41.79669926516438,-87.58636691821555,POINT (-87.7599 41.7291)
1241,1253,W,1821,41.66746524007781,-87.73720099870715,POINT (-87.7723 41.9180)
1242,4204,N,1193,41.85879862785428,-87.66306989734288,POINT (-87.8624 41.7376)
1243,8364,N,1753,41.964388728597626,-87.72551314653218,POINT (-87.7739 41.7066)
1244,9651,N,1574,41.91560909205473,-87.73963974542467,POINT (-87.8666 41.9025)
1245,3550,N,1529,41.77694973522056,-87.58934224008695,POINT (-87.5835 41.9603)
1246,4198,N,1171,41.67308705811938,-87.62252772058152,POINT (-87.8148 41.8230)
1247,7010,N,1537,41.7168167717056,-87.73697106066034,POINT (-87.6886 41.8419)
1248,6668,W,1251,41.84728632938804,-87.89311290965365,POINT (-87.7288 41.7550)
1249,2323,E,1765,41.71868169168555,-87.89153075708795,POINT (-87.9182 41.8280)
1250,9829,N,1387,41.846709782288286,-87.60335342649799,POINT (-87.5443 41.6902)
1251,4091,S,1207,41.728007629410286,-87.71765593903403,POINT (-87.7186 42.0032)
1252,6961,W,1541,41.96259107040091,-87.73773256110786,POINT (-87.8035 41.9441)
1253,3005,W,1629,41.79096315967938,-87.65416192662849,POINT (-87.8736 41.8938)
1254,5137,N,1416,41.733309237858904,-87.579286534966,POINT (-87.7978 41.8445)
1255,330,W,1794,41.94868394849389,-87.6758732793464,POINT (-87.9314 41.9410)
1256,3641,N,1380,41.770278806626074,-87.61960388101447,POINT (-87.7873 41.8280)
1257,7983,E,1144,41.68236532137874,-87.61858637987088,POINT (-87.7168 41.7540)
1258,4108,E,1025,41.85675560673339,-87.79037019150695,POINT (-87.5738 41.7009)
1259,1342,W,1822,41.86099439768644,-87.82488505783078,POINT (-87.6513 41.8861)
1260,8408,W,1668,41.91158435658958,-87.60351109178643,POINT (-87.8931 41.9932)
1261,339,S,1073,41.73128338461919,-87.78158490745062,POINT (-87.8779 41.6984)
1262,5896,W,1632,41.808633108855055,-87.56059887726046,POINT (-87.7602 41.7084)
1263,2709,S,1824,41.74729980923621,-87.91072990737335,POINT (-87.8578 41.8048)
1264,1751,E,1833,41.670762419723964,-87.91554864492835,POINT (-87.9283 41.9466)
1265,5605,E,1093,41.97311325426604,-87.5506582527574,POINT (-87.6019 41.7517)
1266,2422,N,1505,41.91697052570557,-87.66764893604379,POINT (-87.9318 41.7365)
1267,7120,E,1598,41.754555962594345,-87.7805682702917,POINT (-87.5911 41.8756)
1268,8902,S,1336,41.86776173729136,-87.6228746257772,POINT (-87.8795 41.8435)
1269,5320,W,1425,41.7164802394911,-87.65762273980266,POINT (-87.5306 41.6629)
1270,6610,N,1499,41.97828991628239,-87.71689556033577,POINT (-87.6864 41.6710)
1271,5388,S,1364,41.683664410477526,-87.89847319608168,POINT (-87.6313 41.8843)
1272,3994,W,1947,41.64145811529296,-87.59888457333705,POINT (-87.8936 41.8167)
1273,8681,N,1630,41.83076311514089,-87.57627025991414,POINT (-87.5779 42.0090)
1274,8045,E,1745,41.86158857291209,-87.86768915080789,POINT (-87.5875 41.8978)
1275,8239,S,1199,41.86000682171241,-87.58278510616962,POINT (-87.6657 41.6438)
1276,4874,W,1718,41.660714532426375,-87.57130412937303,POINT (-87.7290 41.8228)
1277,4807,N,1413,41.75933664662901,-87.70923998283882,POINT (-87.6370 41.7975)
1278,8593,N,1339,41.829695599799706,-87.66440480478647,POINT (-87.9375 41.6806)
1279,5914,E,1659,41.722300090538354,-87.77946032559392,POINT (-87.6912 41.9908)
1280,7125,W,1962,41.97159783648464,-87.82164750804611,POINT (-87.5841 41.9459)
1281,3158,E,1937,41.67310152999534,-87.6367670782803,POINT (-87.7901 41.7274)
1282,391,E,1429,41.825206087835376,-87.57801243741336,POINT (-87.8945 41.7373)
1283,4431,W,1783,41.902738101855,-87.66528742775859,POINT (-87.7632 41.6522)
1284,8821,W,1899,41.739465418051104,-87.72513194352845,POINT (-87.6346 41.7528)
1285,7687,W,1139,41.87721148005906,-87.87325159792545,POINT (-87.8949 41.8622)
1286,4233,S,1693,41.955166357054104,-87.91754734070598,POINT (-87.8535 41.7999)
1287,8008,W,1942,41.71232805053612,-87.75280944809636,POINT (-87.8780 42.0083)
1288,1522,N,1542,41.98854382489345,-87.91927318324709,POINT (-87.6053 41.6613)
1289,9019,E,1057,41.850352242411695,-87.70087945459896,POINT (-87.9136 41.8647)
1290,1501,S,1232,41.75370816163441,-87.77925373964653,POINT (-87.6516 41.9662)
1291,6738,W,1658,41.80372614464527,-87.62198056973357,POINT (-87.7861 41.8227)
1292,3295,S,1435,41.75863291583883,-87.8116276313288,POINT (-87.6226 41.6411)
